,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
4179,0.863,0.881,-5.314,0.0985,0.468,0.0,0.0736,0.868,119.915,6dKKLtdIHQ1P9JDMATHukR,146391
4180,0.764,0.725,-5.003,0.071,0.303,0.0,0.176,0.472,114.04,7K0YWcVSyaMN4TaLw2Icd4,174737
4181,0.892,0.641,-4.649,0.263,0.106,3.54e-06,0.15,0.826,103.043,1nl3QYYo7Q106eesI7K9wW,125825
4182,0.685,0.612,-6.792,0.047,0.263,0.0094,0.193,0.108,106.993,3nhqrGw6BmNwIWLzavTpY7,163738
4183,0.904,0.75,-5.006,0.167,0.0946,0.0439,0.102,0.39,125.018,6y4iGbUHXPVdD8A7uRhYir,149750
4184,0.949,0.489,-9.283,0.0481,0.151,0.00208,0.259,0.731,110.032,0jBjjtP1eCBghrJpvSm7P2,159273
4185,0.839,0.848,-6.563,0.113,0.036,1.69e-05,0.102,0.845,135.032,5gJt35SlEd1j18PV4A6PCr,133039
4186,0.801,0.775,-4.129,0.131,0.106,2.01e-05,0.349,0.568,117.01,5sL0Dxkt5d6HSByXrbUvee,161667
4187,0.751,0.48,-4.549,0.0887,0.459,0.00179,0.113,0.832,161.9,62TMTYWKDDkVFzaldqLXjT,133079
4188,0.819,0.366,-10.58,0.0675,0.597,0.000584,0.235,0.523,114.921,2Gk9rJVHKEMPyrBo8imGl9,150000
4189,0.778,0.719,-5.733,0.0604,0.102,9.23e-06,0.108,0.65,150.06,2SiNwSe2MLnMB8NcoxNWte,156800
4190,0.74,0.577,-7.947,0.252,0.508,7.09e-06,0.104,0.17,124.024,6Abmb1Nh7Bc5U6o4iEgSDH,190588
4191,0.555,0.399,-8.934,0.103,0.662,0.0,0.119,0.37,111.889,2OX49j3PSohS5xqvEzF8o1,162581
4192,0.797,0.373,-7.423,0.115,0.337,0.0407,0.103,0.404,90.003,7MjEQlr6TvwGGXgWCbWLkG,197333
4193,0.74,0.864,-4.249,0.0407,0.0653,0.0607,0.0969,0.544,104.975,5zQv7swfuoZ2iTt4r7HmIN,160000
4194,0.757,0.469,-6.01,0.0623,0.277,0.0,0.0868,0.377,152.016,4tcMdGLpN3CiWDuamOgdol,165194
4195,0.558,0.692,-6.294,0.172,0.516,0.0,0.103,0.108,83.202,6D4glvkpKcSMFBM6Co5Rx5,142857
4196,0.736,0.692,-6.203,0.108,0.153,0.0,0.103,0.656,153.186,4NSljHZ9Uwr8uBwKgFisR1,158392
4197,0.779,0.5,-7.141,0.0719,0.341,0.51,0.106,0.404,109.983,6jfyE4yAr6kc2Vthham31E,159692
4198,0.861,0.68,-3.063,0.083,0.239,0.0,0.262,0.945,135.988,5JUgIqQr5rzjysE1iKszpL,152215
4199,0.94,0.445,-5.683,0.0509,0.0305,1.41e-05,0.0593,0.617,130.149,6oDrOjhRPuKNy80r6iOCTY,125077
4200,0.785,0.697,-4.774,0.0645,0.0102,0.0,0.082,0.579,141.954,5UtiZpBDi7Ikgic4QrhbO5,136933
4201,0.951,0.572,-5.961,0.0936,0.0128,0.0,0.793,0.762,120.029,1qMLUAqdNWffblAINXGH1O,113000
4202,0.738,0.578,-5.886,0.073,0.583,0.0,0.12,0.366,80.0,0m2GGIVcV80IfKDg1oCULj,155706
4203,0.886,0.554,-5.706,0.0613,0.0313,0.000764,0.288,0.219,97.009,1mEsF8bWJ5qr9zTEsctLoL,128660
4204,0.845,0.777,-7.614,0.0487,0.468,0.163,0.108,0.247,117.022,2Ha5W0spdc33n4CUlVO6xP,131284
4205,0.854,0.579,-5.75,0.0511,0.207,0.0,0.0837,0.889,132.092,7jW3Y7qDQKT0PYcFTJ7FxD,108750
4206,0.792,0.403,-7.663,0.104,0.131,2.92e-05,0.102,0.344,150.032,25ELY5B0hsm6ZwmcSrqr4A,238400
4207,0.9,0.443,-9.046,0.333,0.0863,4.88e-06,0.096,0.612,144.07,2Wi7MdDquoE6x8tBYyyA7W,185104
4208,0.508,0.717,-8.601,0.0324,0.0131,0.0,0.161,0.215,131.925,5Qgi3gmTKpBRiJ6odlB7vb,282208
4209,0.692,0.662,-6.925,0.0784,0.615,2.01e-06,0.129,0.22,72.028,2DLS3M62O9nxPNmToYAs7v,139794
4210,0.725,0.507,-9.316,0.0484,0.571,7.25e-06,0.119,0.511,110.03,7rvEwAILTqxBpdIyUifkE8,220364
4211,0.949,0.452,-9.253,0.0973,0.0196,0.00351,0.0655,0.184,100.044,1ChhR2PXLSHpeIqFJddF8k,159100
4212,0.825,0.787,-5.512,0.234,0.238,0.000399,0.24,0.85,138.024,7utTIgszKFfebfzj8Kw6Og,120000
4213,0.504,0.474,-8.784,0.113,0.545,0.000165,0.138,0.104,71.989,3RmwexCac64fi0r4ICWQzS,160706
4214,0.694,0.529,-6.387,0.036,0.028,0.0,0.228,0.465,102.924,4DZy2DY310An1XGlzRqzqY,137476
4215,0.802,0.486,-6.36,0.0398,0.533,3.22e-05,0.163,0.645,140.034,3kxqYEJ96YrLS8rs0BMBn0,178286
4216,0.767,0.927,-5.45,0.0424,0.19,1.96e-06,0.168,0.689,96.032,7KY69xCwUibX5QboICjbTi,113281
4217,0.634,0.509,-8.541,0.0646,0.856,0.228,0.109,0.217,123.551,51BlxnwGHpVayyjgssVXCi,190215
4218,0.811,0.712,-6.567,0.304,0.142,9.34e-05,0.148,0.497,203.918,3lFrFQcZWPLa8WEG7xoc4b,141218
4219,0.8,0.885,-4.242,0.0937,0.378,3.64e-05,0.138,0.514,99.968,7eLMxNDyf8LfC7uDedgCvg,147750
4220,0.747,0.605,-7.767,0.0917,0.12,3.46e-05,0.241,0.23,110.025,3UlGli59XnXKdaocUFn0gw,203700
4221,0.619,0.445,-10.063,0.0592,0.406,0.0901,0.346,0.189,84.893,2haZSRB2GOZM9YYWqOvZAf,164715
4222,0.731,0.564,-6.461,0.0374,0.0887,1.99e-06,0.142,0.717,142.017,3jfjGoNnw29npPk5mdlpF2,123692
4223,0.695,0.612,-7.492,0.0948,0.258,0.0,0.109,0.26,146.012,6m7QUKRStA95DXM4IS8eFD,148048
4224,0.955,0.435,-7.957,0.067,0.0746,0.0,0.0932,0.334,120.027,6sqUZDHeNvQ6OAheh0PZ7i,179312
4225,0.69,0.63,-4.806,0.229,0.869,0.0022,0.12,0.504,179.997,3a2HPxoohj3DlKywLjpjzJ,107288
4226,0.869,0.511,-5.989,0.16,0.0919,0.0,0.11,0.415,153.041,7IjzM9C77y9B3je90kLL0h,167843
4227,0.856,0.514,-7.379,0.257,0.0875,0.0,0.0812,0.567,90.013,1bi6iGyFsbLek5DltWaYiN,157333
4228,0.812,0.648,-6.611,0.0374,0.353,0.00127,0.106,0.749,120.005,0UNq8Fqmv81cnbq0OqPPVV,185000
4229,0.778,0.347,-9.801,0.373,0.348,0.00248,0.131,0.257,149.93,3awaFdqPYGSLWCGxqefT4K,108726
4230,0.646,0.653,-7.275,0.141,0.285,0.0,0.337,0.226,149.987,136bMUZ7ucIpy3cBFu8ikI,186983
4231,0.89,0.569,-6.192,0.154,0.0222,4.46e-05,0.136,0.552,104.017,5X33A2X2OuQXUOKhawWCMm,231507
4232,0.808,0.732,-5.021,0.189,0.249,0.0,0.157,0.71,90.006,0Uzv4vqEkzGq2JlcNaftLp,101500
4233,0.91,0.733,-5.171,0.0982,0.409,0.0102,0.127,0.652,109.988,6gRBp3N7fG4V7n5b3sGx2W,151597
4234,0.838,0.508,-4.362,0.099,0.153,0.0,0.157,0.37,76.011,3rzSByNgflaN63WdEivLaV,170724
4235,0.845,0.673,-5.905,0.127,0.154,1.37e-05,0.151,0.48,117.935,6oeTHcQk7B2V6wVKPpDHSM,160678
4236,0.828,0.563,-6.727,0.0775,0.648,0.00258,0.131,0.379,109.991,253yxgD4Nh8q5Py2yjwbcx,177818
4237,0.63,0.514,-4.942,0.0831,0.388,0.0,0.112,0.167,175.953,1eQc0azOMOv6VuqQi9c2Ba,156818
4238,0.832,0.604,-5.918,0.0824,0.148,0.0,0.0969,0.37,105.027,3kDbVPKLPjnzbQRLMJFk1L,203429
4239,0.946,0.449,-7.477,0.0784,0.00163,1.29e-06,0.129,0.476,98.028,6HHcW1tddM6sHVBBjOkeIb,157959
4240,0.878,0.564,-4.006,0.0714,0.0115,0.0518,0.0895,0.295,99.962,3wDFBLCQ8DIQJropRnfoiO,134400
4241,0.85,0.611,-5.552,0.299,0.0205,0.000236,0.126,0.646,117.973,6RblEMZNxcOYRb79VQVbBT,140339
4242,0.639,0.725,-4.408,0.0843,0.69,0.0149,0.244,0.379,179.867,03m4dZF3pMrvNu0tl2Gk7o,120667
4243,0.773,0.581,-6.033,0.446,0.129,9.55e-06,0.0917,0.573,204.007,5HewBe7Glpnm0ovvkqIbAg,129401
4244,0.866,0.698,-5.298,0.0665,0.53,0.101,0.11,0.766,100.034,2LJf6g3Fu2eZ9hitfSDbBl,168000
4245,0.87,0.5,-7.307,0.0643,0.138,0.0255,0.296,0.493,100.007,747yTy7LzOZLG8IPKlOn12,122400
4246,0.845,0.407,-10.787,0.387,0.273,0.00607,0.0836,0.257,135.063,6o6HZ47L16qJJToUlbaKBn,160034
4247,0.746,0.645,-8.497,0.164,0.0319,0.000618,0.155,0.492,110.015,0YMRW5mlu9bUCWeRMZfB32,246545
4248,0.627,0.538,-7.588,0.164,0.103,1.61e-06,0.112,0.242,85.868,6ETHJLVy1Zwibk0LdxQQ0p,168000
4249,0.712,0.635,-5.592,0.0519,0.325,0.0,0.109,0.526,142.11,7HqQFD32tSNNEAmlnA8i5g,193521
4250,0.784,0.747,-5.122,0.172,0.195,0.0,0.171,0.133,109.975,5WmGbKSW4LlfuaBtDJOBoj,178909
4251,0.776,0.601,-6.243,0.0448,0.173,0.0,0.2,0.488,109.983,5KGN54rH07E1VEDmwHkvap,159273
4252,0.701,0.719,-4.971,0.0869,0.0151,0.0,0.197,0.306,115.043,38PbONlnnkIpBXmMK6y5p5,187505
4253,0.718,0.523,-6.588,0.126,0.485,0.0,0.0863,0.473,80.043,74YQklSwzJKPvJjSNkd8W3,158467
4254,0.736,0.865,-5.985,0.0526,0.115,0.000962,0.119,0.751,112.028,1v4MsZIEQuPL47ACeLL9oS,193795
4255,0.808,0.567,-7.958,0.331,0.356,6.39e-06,0.687,0.638,127.043,0WMLIH85EYdqXaQth38KMp,144331
4256,0.739,0.644,-5.881,0.0503,0.103,0.0,0.189,0.315,94.996,5wdlz4N7s1Xyr4y4RXhZJM,177159
4257,0.722,0.867,-3.652,0.0904,0.121,0.0052,0.123,0.893,102.009,2toqtjS6MaIRtkmPiYJgGS,179225
4258,0.435,0.658,-5.949,0.0368,0.699,0.0,0.125,0.524,77.17,14cceH4q4ME5ywqe2DbFGs,222501
4259,0.77,0.963,-2.129,0.0804,0.11,0.0,0.153,0.858,97.998,5VYUBk3FzaUKal7iN1RPPB,170503
4260,0.465,0.769,-3.209,0.0325,0.581,0.0,0.108,0.473,87.961,16BGhwv8wYXkv2mMJF7ryv,276380
4261,0.552,0.428,-9.433,0.0346,0.607,0.00125,0.115,0.197,131.745,62RXe5I6L7n32fUMd8Puvo,311368
4262,0.833,0.74,-4.513,0.129,0.166,2.74e-06,0.363,0.804,103.035,1NxlktIRgiAPJ8U06v9veI,223992
4263,0.82,0.907,-4.517,0.0607,0.655,4.85e-05,0.0816,0.834,126.062,4c8erEn1DjLoDp0CRLkNnq,194762
4264,0.825,0.904,-5.414,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,6lfSsCL894Qw15xbt7cSUy,230558
4265,0.574,0.738,-5.526,0.0958,0.0235,2.03e-06,0.0959,0.307,109.996,7yEuRloGyxyu1KaWBTPP1Z,247248
4266,0.801,0.856,-4.233,0.065,0.0984,6.62e-05,0.228,0.919,106.026,5CSEaABQkS1hoLza0IpK2r,187006
4267,0.693,0.956,-5.012,0.071,0.289,0.0,0.294,0.665,90.005,1vSXwYeKnzsVvekSpqVabx,301587
4268,0.482,0.595,-5.336,0.0289,0.703,0.000203,0.136,0.482,82.066,2kRzgmBlmhvFvCEgMHltWz,314700
4269,0.554,0.606,-12.312,0.0722,0.578,0.000183,0.11,0.584,93.922,6oUK2k9OJ0WvmVveyauFB7,285858
4270,0.829,0.665,-8.128,0.0868,0.242,1.75e-05,0.123,0.861,122.043,5EYZZvmNAH5VZCwuzYJqoA,275931
4271,0.552,0.791,-4.681,0.0358,0.0538,0.0,0.102,0.309,99.742,7p5uzwVPw0XJmtZSmrsQ8P,289260
4272,0.607,0.515,-9.401,0.0299,0.216,0.000265,0.314,0.283,97.947,2nCKF3gkwHCamm3f0jNaJd,265830
4273,0.527,0.525,-8.106,0.0337,0.876,1.41e-05,0.172,0.257,99.638,35P2Xal9x3GAdOHytyEUFe,351588
4274,0.495,0.654,-6.639,0.0679,0.713,0.0,0.165,0.35,123.896,79jYT83v4bMOWEgwjQxSx2,269032
4275,0.552,0.769,-4.504,0.0465,0.497,0.0,0.112,0.702,86.957,0edt0Ar7ewLkMqy0jUtSWm,348966
4276,0.486,0.898,-3.791,0.171,0.309,0.0,0.0886,0.648,88.335,4fgJe7zBjVXvs8HxtE21Y9,299333
4277,0.607,0.713,-5.105,0.03,0.56,4.98e-05,0.101,0.611,124.868,0ojpEubhy4JNeVftmVuiN7,272533
4278,0.37,0.467,-6.973,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722
4279,0.376,0.643,-5.713,0.0411,0.558,0.0,0.217,0.646,136.228,7sJQv0LRPgM2xCkkdWOlyj,193356
4280,0.528,0.664,-7.262,0.0377,0.226,0.0,0.121,0.109,97.893,1NfNC8BKQSbWyhwZgLvrfY,219870
4281,0.384,0.728,-6.503,0.0623,0.329,1.85e-05,0.329,0.311,156.396,4qhkpGPwF7QkE5b5akznqX,287374
4282,0.285,0.238,-9.623,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,2U0BLmYoSESYOdwMxW2yA9,340672
4283,0.468,0.854,-3.932,0.059,0.176,0.0,0.126,0.277,155.867,4xmkpE1Si5JL7NFxWrhV0S,299822
4284,0.51,0.502,-7.016,0.0325,0.71,0.0,0.0708,0.321,133.885,5G7pZ8G8NFvS1MQ9H4L7dC,247286
4285,0.725,0.912,-3.665,0.0851,0.155,7.68e-05,0.107,0.674,104.054,4tjLYTXFqZhkUDga4bQ0yl,184433
4286,0.528,0.449,-6.25,0.025,0.785,0.0,0.122,0.317,94.058,56zZ48jdyY2oDXHVnwg5Di,261974
4287,0.799,0.828,-4.846,0.0782,0.424,0.0,0.145,0.627,105.04,1scGwkyXNCl19wrBDhnAWg,256271
4288,0.716,0.64,-8.726,0.025,0.565,0.00139,0.127,0.485,105.012,5MnAi6ZF7cE8pAz7wYr9Ta,260537
4289,0.426,0.688,-5.25,0.0443,0.351,0.0,0.0998,0.239,118.586,3zqFsowz5iGbYIxZW5KlKw,214002
4290,0.679,0.537,-7.843,0.0322,0.844,3.34e-06,0.108,0.481,111.979,4Tkb7zsDmsawB7S5TpKQV1,298771
4291,0.508,0.761,-5.118,0.0422,0.0933,2e-06,0.268,0.339,100.011,42WGQxg2lPIFBt8ZRHQ4Q4,325172
4292,0.316,0.813,-4.221,0.0547,0.706,0.0,0.17,0.386,86.995,5pRGLf4pxgVLAl2sDjZksF,336666
4293,0.677,0.318,-9.196,0.028,0.775,0.0,0.118,0.585,104.983,5ZhKD46Q7mhsl0awl7ZMJc,228969
4294,0.443,0.674,-6.302,0.0358,0.424,3.15e-05,0.121,0.219,139.906,4x723mcckl6ToQHuXPhrIX,305015
4295,0.867,0.705,-3.893,0.0522,0.00452,0.0,0.0868,0.285,94.985,5SVpD60u9vjoQ2OeoKsTkb,180176
4296,0.726,0.652,-7.764,0.11,0.00451,3.32e-05,0.226,0.803,163.879,6HGoVbCUr63SgU3TjxEVj6,180056
4297,0.727,0.714,-4.494,0.0872,0.0209,0.0,0.153,0.618,164.003,0l1i3nJ4aDMk0inxnvzYTz,232907
4298,0.754,0.622,-7.2,0.0593,0.0231,0.0,0.131,0.238,100.027,5RWiKqLr4lAQ9FTM8dpJ6u,199065
4299,0.537,0.604,-7.576,0.054,0.757,0.0,0.322,0.41,173.915,3jyqXdAjwqO3gFtjnYrbq9,155172
4300,0.296,0.581,-5.945,0.0338,0.433,0.0,0.0577,0.231,147.935,32765xcLM1fd6wQIpkN9A0,272669
4301,0.545,0.472,-8.259,0.0311,0.294,0.0,0.0871,0.195,129.988,3XQ15TDH5wMJMJr0X6u2Yc,292827
4302,0.572,0.541,-6.45,0.0245,0.759,0.0,0.111,0.266,87.01,5jQm7HoRNb2wGI0Hldd4PK,260590
4303,0.767,0.869,-3.381,0.0908,0.14,0.0,0.221,0.751,98.208,2mwBSO58y92EYmEFpDfmS7,190132
4304,0.657,0.489,-6.829,0.0306,0.713,0.0,0.124,0.399,116.0,2S6N9pbnkhQRyAx80HmF79,336567
4305,0.581,0.71,-4.961,0.0374,0.395,0.0,0.137,0.755,111.969,66mqwlj5ImLj99hyyVBozw,308714
4306,0.787,0.869,-2.965,0.0748,0.17,0.0,0.207,0.618,95.032,5aw6a4ZzgCe92pV6ODc8vC,197391
4307,0.527,0.525,-8.106,0.0337,0.876,1.41e-05,0.172,0.257,99.638,35P2Xal9x3GAdOHytyEUFe,351588
4308,0.435,0.658,-5.949,0.0368,0.699,0.0,0.125,0.524,77.17,2tjWCe2W7sgvS3C8NHcdtI,222501
4309,0.296,0.582,-5.18,0.0413,0.449,0.0,0.319,0.365,168.4,4yMbbysldl7E3WgiaugnwM,371791
4310,0.358,0.252,-9.51,0.0346,0.604,0.0,0.0915,0.284,145.549,0mHU8dcIvGrGDazLMmQpSg,276245
4311,0.739,0.644,-5.881,0.0503,0.103,0.0,0.189,0.315,94.996,5wdlz4N7s1Xyr4y4RXhZJM,177159
4312,0.722,0.867,-3.652,0.0904,0.121,0.0052,0.123,0.893,102.009,2toqtjS6MaIRtkmPiYJgGS,179225
4313,0.435,0.658,-5.949,0.0368,0.699,0.0,0.125,0.524,77.17,14cceH4q4ME5ywqe2DbFGs,222501
4314,0.77,0.963,-2.129,0.0804,0.11,0.0,0.153,0.858,97.998,5VYUBk3FzaUKal7iN1RPPB,170503
4315,0.465,0.769,-3.209,0.0325,0.581,0.0,0.108,0.473,87.961,16BGhwv8wYXkv2mMJF7ryv,276380
4316,0.552,0.428,-9.433,0.0346,0.607,0.00125,0.115,0.197,131.745,62RXe5I6L7n32fUMd8Puvo,311368
4317,0.833,0.74,-4.513,0.129,0.166,2.74e-06,0.363,0.804,103.035,1NxlktIRgiAPJ8U06v9veI,223992
4318,0.82,0.907,-4.517,0.0607,0.655,4.85e-05,0.0816,0.834,126.062,4c8erEn1DjLoDp0CRLkNnq,194762
4319,0.825,0.904,-5.414,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,6lfSsCL894Qw15xbt7cSUy,230558
4320,0.574,0.738,-5.526,0.0958,0.0235,2.03e-06,0.0959,0.307,109.996,7yEuRloGyxyu1KaWBTPP1Z,247248
4321,0.801,0.856,-4.233,0.065,0.0984,6.62e-05,0.228,0.919,106.026,5CSEaABQkS1hoLza0IpK2r,187006
4322,0.693,0.956,-5.012,0.071,0.289,0.0,0.294,0.665,90.005,1vSXwYeKnzsVvekSpqVabx,301587
4323,0.482,0.595,-5.336,0.0289,0.703,0.000203,0.136,0.482,82.066,2kRzgmBlmhvFvCEgMHltWz,314700
4324,0.554,0.606,-12.312,0.0722,0.578,0.000183,0.11,0.584,93.922,6oUK2k9OJ0WvmVveyauFB7,285858
4325,0.829,0.665,-8.128,0.0868,0.242,1.75e-05,0.123,0.861,122.043,5EYZZvmNAH5VZCwuzYJqoA,275931
4326,0.552,0.791,-4.681,0.0358,0.0538,0.0,0.102,0.309,99.742,7p5uzwVPw0XJmtZSmrsQ8P,289260
4327,0.607,0.515,-9.401,0.0299,0.216,0.000265,0.314,0.283,97.947,2nCKF3gkwHCamm3f0jNaJd,265830
4328,0.527,0.525,-8.106,0.0337,0.876,1.41e-05,0.172,0.257,99.638,35P2Xal9x3GAdOHytyEUFe,351588
4329,0.495,0.654,-6.639,0.0679,0.713,0.0,0.165,0.35,123.896,79jYT83v4bMOWEgwjQxSx2,269032
4330,0.552,0.769,-4.504,0.0465,0.497,0.0,0.112,0.702,86.957,0edt0Ar7ewLkMqy0jUtSWm,348966
4331,0.486,0.898,-3.791,0.171,0.309,0.0,0.0886,0.648,88.335,4fgJe7zBjVXvs8HxtE21Y9,299333
4332,0.607,0.713,-5.105,0.03,0.56,4.98e-05,0.101,0.611,124.868,0ojpEubhy4JNeVftmVuiN7,272533
4333,0.37,0.467,-6.973,0.0411,0.442,0.0,0.109,0.162,137.796,5w0Xpt2YHT2Y3z3e4UUJP7,234722
4334,0.376,0.643,-5.713,0.0411,0.558,0.0,0.217,0.646,136.228,7sJQv0LRPgM2xCkkdWOlyj,193356
4335,0.528,0.664,-7.262,0.0377,0.226,0.0,0.121,0.109,97.893,1NfNC8BKQSbWyhwZgLvrfY,219870
4336,0.384,0.728,-6.503,0.0623,0.329,1.85e-05,0.329,0.311,156.396,4qhkpGPwF7QkE5b5akznqX,287374
4337,0.285,0.238,-9.623,0.0375,0.663,9.23e-06,0.0793,0.213,179.918,2U0BLmYoSESYOdwMxW2yA9,340672
4338,0.468,0.854,-3.932,0.059,0.176,0.0,0.126,0.277,155.867,4xmkpE1Si5JL7NFxWrhV0S,299822
4339,0.51,0.502,-7.016,0.0325,0.71,0.0,0.0708,0.321,133.885,5G7pZ8G8NFvS1MQ9H4L7dC,247286
4340,0.725,0.912,-3.665,0.0851,0.155,7.68e-05,0.107,0.674,104.054,4tjLYTXFqZhkUDga4bQ0yl,184433
4341,0.528,0.449,-6.25,0.025,0.785,0.0,0.122,0.317,94.058,56zZ48jdyY2oDXHVnwg5Di,261974
4342,0.799,0.828,-4.846,0.0782,0.424,0.0,0.145,0.627,105.04,1scGwkyXNCl19wrBDhnAWg,256271
4343,0.716,0.64,-8.726,0.025,0.565,0.00139,0.127,0.485,105.012,5MnAi6ZF7cE8pAz7wYr9Ta,260537
4344,0.426,0.688,-5.25,0.0443,0.351,0.0,0.0998,0.239,118.586,3zqFsowz5iGbYIxZW5KlKw,214002
4345,0.679,0.537,-7.843,0.0322,0.844,3.34e-06,0.108,0.481,111.979,4Tkb7zsDmsawB7S5TpKQV1,298771
4346,0.508,0.761,-5.118,0.0422,0.0933,2e-06,0.268,0.339,100.011,42WGQxg2lPIFBt8ZRHQ4Q4,325172
4347,0.316,0.813,-4.221,0.0547,0.706,0.0,0.17,0.386,86.995,5pRGLf4pxgVLAl2sDjZksF,336666
4348,0.677,0.318,-9.196,0.028,0.775,0.0,0.118,0.585,104.983,5ZhKD46Q7mhsl0awl7ZMJc,228969
4349,0.443,0.674,-6.302,0.0358,0.424,3.15e-05,0.121,0.219,139.906,4x723mcckl6ToQHuXPhrIX,305015
4350,0.867,0.705,-3.893,0.0522,0.00452,0.0,0.0868,0.285,94.985,5SVpD60u9vjoQ2OeoKsTkb,180176
4351,0.726,0.652,-7.764,0.11,0.00451,3.32e-05,0.226,0.803,163.879,6HGoVbCUr63SgU3TjxEVj6,180056
4352,0.727,0.714,-4.494,0.0872,0.0209,0.0,0.153,0.618,164.003,0l1i3nJ4aDMk0inxnvzYTz,232907
4353,0.754,0.622,-7.2,0.0593,0.0231,0.0,0.131,0.238,100.027,5RWiKqLr4lAQ9FTM8dpJ6u,199065
4354,0.537,0.604,-7.576,0.054,0.757,0.0,0.322,0.41,173.915,3jyqXdAjwqO3gFtjnYrbq9,155172
4355,0.296,0.581,-5.945,0.0338,0.433,0.0,0.0577,0.231,147.935,32765xcLM1fd6wQIpkN9A0,272669
4356,0.545,0.472,-8.259,0.0311,0.294,0.0,0.0871,0.195,129.988,3XQ15TDH5wMJMJr0X6u2Yc,292827
4357,0.572,0.541,-6.45,0.0245,0.759,0.0,0.111,0.266,87.01,5jQm7HoRNb2wGI0Hldd4PK,260590
4358,0.767,0.869,-3.381,0.0908,0.14,0.0,0.221,0.751,98.208,2mwBSO58y92EYmEFpDfmS7,190132
4359,0.657,0.489,-6.829,0.0306,0.713,0.0,0.124,0.399,116.0,2S6N9pbnkhQRyAx80HmF79,336567
4360,0.581,0.71,-4.961,0.0374,0.395,0.0,0.137,0.755,111.969,66mqwlj5ImLj99hyyVBozw,308714
4361,0.787,0.869,-2.965,0.0748,0.17,0.0,0.207,0.618,95.032,5aw6a4ZzgCe92pV6ODc8vC,197391
4362,0.527,0.525,-8.106,0.0337,0.876,1.41e-05,0.172,0.257,99.638,35P2Xal9x3GAdOHytyEUFe,351588
4363,0.435,0.658,-5.949,0.0368,0.699,0.0,0.125,0.524,77.17,2tjWCe2W7sgvS3C8NHcdtI,222501
4364,0.296,0.582,-5.18,0.0413,0.449,0.0,0.319,0.365,168.4,4yMbbysldl7E3WgiaugnwM,371791
4365,0.358,0.252,-9.51,0.0346,0.604,0.0,0.0915,0.284,145.549,0mHU8dcIvGrGDazLMmQpSg,276245
4366,0.476,0.788,-4.821,0.0446,0.237,2.49e-05,0.106,0.746,90.066,0H2iJVgorRR0ZFgRqGUjUM,289333
4367,0.65,0.551,-6.906,0.0274,0.405,0.0,0.219,0.294,102.934,7ltu5scschhmNWp5rp8rVF,223999
4368,0.559,0.768,-4.77,0.0656,0.494,0.0,0.0844,0.289,155.777,7GviKiN4Ah440NQmENzPwN,294847
4369,0.649,0.716,-3.936,0.0384,0.268,4.51e-06,0.603,0.639,86.949,4Y1Sd0fSSxHEMrWkd2x3EW,230948
4370,0.523,0.768,-4.953,0.0566,0.447,0.000226,0.0833,0.669,75.03,2si0ZNx4yRbggTvrIom8A2,236240
4371,0.508,0.862,-2.935,0.069,0.27,0.0,0.248,0.593,149.945,1T61XNwkeaBkKji55y22xb,241720
4372,0.461,0.481,-6.389,0.0327,0.789,1.01e-06,0.127,0.262,199.807,2b2HutIDmoeBnnKRWDLAtV,329851
4373,0.527,0.622,-8.172,0.0842,0.7,2.82e-06,0.126,0.672,173.709,0EPTGML5v37lIp97WBMMvD,206175
4374,0.473,0.401,-7.018,0.0241,0.629,1.17e-05,0.154,0.345,90.076,6E9UwSfT80age2xknoMS7Y,249127
4375,0.507,0.752,-4.856,0.0543,0.303,0.0,0.708,0.425,128.051,5sul5AkWmzi2fE70oS7mK9,274687
4376,0.495,0.729,-6.453,0.103,0.6,4.13e-05,0.0993,0.683,155.892,2ygHwkk6BE4o1YKF2jhrFX,309273
4377,0.659,0.774,-7.014,0.0372,0.606,0.000333,0.185,0.883,82.995,3uL1IBFhg52VcQqOwAG01E,280161
4378,0.695,0.727,-6.274,0.0323,0.0744,0.000175,0.533,0.864,118.034,6XEYddGyGfknrf4I2oN9kW,302935
4379,0.714,0.818,-2.666,0.0416,0.502,0.0,0.133,0.742,97.999,4x2aq8zGk5bNMGApkjC4VT,160636
4380,0.619,0.429,-7.867,0.028,0.738,1.35e-05,0.136,0.545,90.058,6udC4b4jOSnHb9ItnXgKLR,195253
4381,0.578,0.546,-12.614,0.0386,0.531,0.0,0.152,0.616,82.949,5b42eTlj8UUI8adpMvdo5H,307853
4382,0.645,0.908,-4.682,0.0997,0.421,1.6e-06,0.381,0.877,104.233,0IYpKZhCeoXB85BslBg3q5,327227
4383,0.633,0.691,-5.851,0.0557,0.329,0.000211,0.134,0.57,80.002,2bTOQ3zfHVDEBX9ffy3JzR,427547
4384,0.628,0.665,-9.988,0.0428,0.332,1.94e-06,0.238,0.731,80.709,6jyIymhrFptrIXBjSyQ2HX,426632
4385,0.576,0.5,-12.329,0.395,0.273,2.78e-05,0.279,0.856,132.16,6hzbTmDTqtoYxlK99PAkmb,293082
